ID	Protolanguage	Reconstruction	Language	Form	Gloss
/reconstructions/776	PS	*ˀmr - to see	Hebrew	ˀmr	to see
/reconstructions/776	PS	*ˀmr - to see	Arabic	tuˀmur-	sign, mark
/reconstructions/776	PS	*ˀmr - to see	Arabic	ˀamarat-	sign, mark
/reconstructions/363	PS	*ˀimmar- - lamb	Akkadian	immeru	sheep; sheep and goats; ram
/reconstructions/363	PS	*ˀimmar- - lamb	Ugaritic	ˀmr	lamb
/reconstructions/363	PS	*ˀimmar- - lamb	Phoenician	ˀmr	lamb
/reconstructions/363	PS	*ˀimmar- - lamb	Hebrew	ˀimmēr	lamb
/reconstructions/363	PS	*ˀimmar- - lamb	Old Aramaic	ˀmr	lamb, sheep
/reconstructions/363	PS	*ˀimmar- - lamb	Biblical Aramaic	ˀimmēr	lamb
/reconstructions/363	PS	*ˀimmar- - lamb	Palmyrean	ˀmr	lamb, sheep
/reconstructions/363	PS	*ˀimmar- - lamb	Jewish Palestinian Aramaic	ˀymrh	ewe
/reconstructions/363	PS	*ˀimmar- - lamb	Jewish Babylonian Aramaic	ˀimmrā	lamb
/reconstructions/363	PS	*ˀimmar- - lamb	Syriac	ˀemmrā	lamb
/reconstructions/363	PS	*ˀimmar- - lamb	Mandaic	ˁmbra	sheep, lamb
/reconstructions/363	PS	*ˀimmar- - lamb	Turoyo	ˁemro	lamb (female)
/reconstructions/363	PS	*ˀimmar- - lamb	Arabic	ˀa/immar-	lamb
/reconstructions/1855	PS	*ˀamš-ay - yesterday	Akkadian	amšali	yesterday
/reconstructions/1855	PS	*ˀamš-ay - yesterday	Ebla	am-sa-a /ˀamšay/	yesterday
/reconstructions/1855	PS	*ˀamš-ay - yesterday	Arabic	ˀamsin	yesterday
/reconstructions/1855	PS	*ˀamš-ay - yesterday	Mehri	yəmšē	yesterday
/reconstructions/1855	PS	*ˀamš-ay - yesterday	Jibbali	ˀəms̃ín	yesterday
/reconstructions/1855	PS	*ˀamš-ay - yesterday	Soqotri	ímšin	yesterday
/reconstructions/30	PS	*ˀanāku/ˀanV - I	Akkadian	anāku	I
/reconstructions/30	PS	*ˀanāku/ˀanV - I	Ebla	an-na	I
/reconstructions/30	PS	*ˀanāku/ˀanV - I	Ugaritic	ˀan, ˀank	I
/reconstructions/30	PS	*ˀanāku/ˀanV - I	Hebrew	ˀănī	I
/reconstructions/30	PS	*ˀanāku/ˀanV - I	Hebrew	ˀānōkī	I
/reconstructions/30	PS	*ˀanāku/ˀanV - I	Jewish Babylonian Aramaic	ˀănā	I
/reconstructions/30	PS	*ˀanāku/ˀanV - I	Syriac	ˀenā	I
/reconstructions/30	PS	*ˀanāku/ˀanV - I	Mandaic	ana	I
/reconstructions/30	PS	*ˀanāku/ˀanV - I	Turoyo	ono	ich (I)
/reconstructions/30	PS	*ˀanāku/ˀanV - I	Arabic	ˀana	I
/reconstructions/30	PS	*ˀanāku/ˀanV - I	Sabaic	ˀn	I
/reconstructions/30	PS	*ˀanāku/ˀanV - I	Geez	ˀana	I
/reconstructions/30	PS	*ˀanāku/ˀanV - I	Tigre	ˀana	I
/reconstructions/30	PS	*ˀanāku/ˀanV - I	Tigrinya	ˀanä	I
/reconstructions/30	PS	*ˀanāku/ˀanV - I	Amharic	əne	I
/reconstructions/30	PS	*ˀanāku/ˀanV - I	Harari	ān	I
/reconstructions/30	PS	*ˀanāku/ˀanV - I	Selti	ihä	I
/reconstructions/30	PS	*ˀanāku/ˀanV - I	Wolane	ihe	I
/reconstructions/30	PS	*ˀanāku/ˀanV - I	Chaha	əya	I
/reconstructions/30	PS	*ˀanāku/ˀanV - I	Muher	anä	I
/reconstructions/30	PS	*ˀanāku/ˀanV - I	Masqan	əyya	I
/reconstructions/96	PS	*ˀanp- - nose	Akkadian	appu	nose; tip, crown, end, rind, edge; spur of land
/reconstructions/96	PS	*ˀanp- - nose	Ebla	a-bù /ˀappu(m)/	nose
/reconstructions/96	PS	*ˀanp- - nose	Ugaritic	ˀap	nose
/reconstructions/96	PS	*ˀanp- - nose	Hebrew	ˀap	nose
/reconstructions/96	PS	*ˀanp- - nose	Old Aramaic	ˀp	face; nose
/reconstructions/96	PS	*ˀanp- - nose	Official Aramaic	ˀnp	face, front side
/reconstructions/96	PS	*ˀanp- - nose	Biblical Aramaic	ˀanpōhī (du. suff.)	face
/reconstructions/96	PS	*ˀanp- - nose	Palmyrean	ˀp	face, front side
/reconstructions/96	PS	*ˀanp- - nose	Jewish Palestinian Aramaic	ˀappīn	face
/reconstructions/96	PS	*ˀanp- - nose	Syriac	ˀappayyā	face
/reconstructions/96	PS	*ˀanp- - nose	Mandaic	anpia	face, forehead
/reconstructions/96	PS	*ˀanp- - nose	Maalula	ffōya	face; opening
/reconstructions/96	PS	*ˀanp- - nose	Arabic	ˀanf-	nose
/reconstructions/96	PS	*ˀanp- - nose	Sabaic	ˀf	front, near side
/reconstructions/96	PS	*ˀanp- - nose	Minaean	ˀnf	façade (front)
/reconstructions/96	PS	*ˀanp- - nose	Geez	ˀanf	nose
/reconstructions/96	PS	*ˀanp- - nose	Tigre	ˀanəf	nose
/reconstructions/96	PS	*ˀanp- - nose	Tigrinya	ˀanfi	tip of the pen; nose
/reconstructions/96	PS	*ˀanp- - nose	Harari	ūf	nose
/reconstructions/96	PS	*ˀanp- - nose	Gafat	ãfʷä	nose
/reconstructions/96	PS	*ˀanp- - nose	Soddo	afunna	nose
/reconstructions/96	PS	*ˀanp- - nose	Jibbali	ˀέnfí	first, ancient
/reconstructions/365	PS	*ˀanap-at- - kind of bird	Akkadian	anpatu	a bird
/reconstructions/365	PS	*ˀanap-at- - kind of bird	Hebrew	ˀănāpā	kind of bird (plover or cormorant)
/reconstructions/365	PS	*ˀanap-at- - kind of bird	Deir Alla	ˀnph	type of bird
/reconstructions/365	PS	*ˀanap-at- - kind of bird	Syriac	ˀanpā	a bird; large vulture, eagle
/reconstructions/366	PS	*ˀVnar-, *ˀVran- - a small predatory mammal	Akkadian	mīrānu	young dog, puppy; cub of a wild animal
/reconstructions/366	PS	*ˀVnar-, *ˀVran- - a small predatory mammal	Ugaritic	ˀinr	dog, cur
/reconstructions/366	PS	*ˀVnar-, *ˀVran- - a small predatory mammal	Ugaritic	ˀirn	puppy, puppy-dog
/reconstructions/366	PS	*ˀVnar-, *ˀVran- - a small predatory mammal	Arabic	ˀrn	mordre, saisir avec les dents (to bite, to grasp with teeth)
/reconstructions/366	PS	*ˀVnar-, *ˀVran- - a small predatory mammal	Arabic	ˀirān-, miˀrān-	repaire d'une bête feroce (lair of a ferocious beast)
/reconstructions/366	PS	*ˀVnar-, *ˀVran- - a small predatory mammal	Arabic	hārūn-	chat
/reconstructions/366	PS	*ˀVnar-, *ˀVran- - a small predatory mammal	Amharic	anär	wildcat (Viverra genetta)
/reconstructions/864	PS	*ˀnš - (to be) weak	PES	*nˀs/*ˀns	(to be) small
/reconstructions/864	PS	*ˀnš - (to be) weak	Akkadian	enēšu	to be weak, impoverished, shaky
/reconstructions/864	PS	*ˀnš - (to be) weak	Hebrew	ˀnš	to be sickly
/reconstructions/61	PS	*ˀantā̆ - thou (masc. sg.)	Akkadian	atta	you
/reconstructions/61	PS	*ˀantā̆ - thou (masc. sg.)	Ugaritic	ˀat	thou
/reconstructions/61	PS	*ˀantā̆ - thou (masc. sg.)	Hebrew	ˀattā	you (masc. sing.)
/reconstructions/61	PS	*ˀantā̆ - thou (masc. sg.)	Jewish Babylonian Aramaic	ˀant	you (sg. m.)
/reconstructions/61	PS	*ˀantā̆ - thou (masc. sg.)	Syriac	ˀat	you (sg.)
/reconstructions/61	PS	*ˀantā̆ - thou (masc. sg.)	Mandaic	anat	thou
/reconstructions/61	PS	*ˀantā̆ - thou (masc. sg.)	Maalula	hačč	you (m.)
/reconstructions/61	PS	*ˀantā̆ - thou (masc. sg.)	Arabic	ˀanta	thou (masc.)
/reconstructions/61	PS	*ˀantā̆ - thou (masc. sg.)	Geez	ˀanta	you
/reconstructions/61	PS	*ˀantā̆ - thou (masc. sg.)	Tigre	ˀənta	thou
/reconstructions/61	PS	*ˀantā̆ - thou (masc. sg.)	Tigrinya	ˀanta	you (masc. sg.)
/reconstructions/61	PS	*ˀantā̆ - thou (masc. sg.)	Amharic	antä	thou
/reconstructions/61	PS	*ˀantā̆ - thou (masc. sg.)	Selti	atä	thou
/reconstructions/61	PS	*ˀantā̆ - thou (masc. sg.)	Zway	atä	you (masc. sg.)
/reconstructions/61	PS	*ˀantā̆ - thou (masc. sg.)	Gafat	ant/antä	you (masc. sg.)
/reconstructions/61	PS	*ˀantā̆ - thou (masc. sg.)	Mehri	hēt	thou
/reconstructions/61	PS	*ˀantā̆ - thou (masc. sg.)	Jibbali	hɛt	thou
/reconstructions/61	PS	*ˀantā̆ - thou (masc. sg.)	Soqotri	ɛ / ɛ́hɛn	you (2ms)
/reconstructions/101	PS	*ˀanṯ-at- - woman	Akkadian	aššatu	wife
/reconstructions/101	PS	*ˀanṯ-at- - woman	Ebla	ù-nu-sum	woman, wife, female
/reconstructions/101	PS	*ˀanṯ-at- - woman	Ugaritic	ˀaṯt	woman
/reconstructions/101	PS	*ˀanṯ-at- - woman	Hebrew	ˀiššā	woman
/reconstructions/101	PS	*ˀanṯ-at- - woman	Jewish Palestinian Aramaic	ˀettā	woman, wife
/reconstructions/101	PS	*ˀanṯ-at- - woman	Christian Palestinian Aramaic	ˀtˀ, ˀytˀ	woman, wife
/reconstructions/101	PS	*ˀanṯ-at- - woman	Samaritan	ˀth	woman, married woman
/reconstructions/101	PS	*ˀanṯ-at- - woman	Jewish Babylonian Aramaic	ˀittǝtā	woman
/reconstructions/101	PS	*ˀanṯ-at- - woman	Syriac	ˀatṯā	woman, wife
/reconstructions/101	PS	*ˀanṯ-at- - woman	Mandaic	ˁnta	woman
/reconstructions/101	PS	*ˀanṯ-at- - woman	Turoyo	aṯto	Frau, Ehefrau (wife)
/reconstructions/101	PS	*ˀanṯ-at- - woman	Arabic	ˀunṯā	female, feminine
/reconstructions/101	PS	*ˀanṯ-at- - woman	Sabaic	ˀnṯt	woman
/reconstructions/101	PS	*ˀanṯ-at- - woman	Minaean	ˀṯt, ˀnṯt	woman (?)
/reconstructions/101	PS	*ˀanṯ-at- - woman	Geez	ˀanəst	woman, wife, female
/reconstructions/101	PS	*ˀanṯ-at- - woman	Tigre	ˀəssit, pl. ˀanəs	woman
/reconstructions/101	PS	*ˀanṯ-at- - woman	Tigrinya	ˀanəsti	womenfolk
/reconstructions/101	PS	*ˀanṯ-at- - woman	Amharic	anəst	woman, female
/reconstructions/101	PS	*ˀanṯ-at- - woman	Argobba	ənəšča	woman
/reconstructions/101	PS	*ˀanṯ-at- - woman	Harari	ənəsti	female (of animals)
/reconstructions/101	PS	*ˀanṯ-at- - woman	Selti	ənnəst	female
/reconstructions/101	PS	*ˀanṯ-at- - woman	Wolane	ənəst	female
/reconstructions/101	PS	*ˀanṯ-at- - woman	Gafat	anəstä	woman
/reconstructions/101	PS	*ˀanṯ-at- - woman	Chaha	arəst	female
/reconstructions/101	PS	*ˀanṯ-at- - woman	Endegen	ast	female
/reconstructions/101	PS	*ˀanṯ-at- - woman	Ennemor	ãst	female
/reconstructions/101	PS	*ˀanṯ-at- - woman	Gyeto	anst	female
/reconstructions/101	PS	*ˀanṯ-at- - woman	Muher	ansət	female
/reconstructions/101	PS	*ˀanṯ-at- - woman	Gogot	ənəst	female
/reconstructions/101	PS	*ˀanṯ-at- - woman	Mehri	tēṯ	woman, wife
/reconstructions/101	PS	*ˀanṯ-at- - woman	Jibbali	teṯ	woman
/reconstructions/1510	PS	*ˀantī̆ - you (fem. sg.)	Akkadian	atti	you (fem. sing.)
/reconstructions/1510	PS	*ˀantī̆ - you (fem. sg.)	Maalula	hašš	you (fem. sg.)
/reconstructions/1510	PS	*ˀantī̆ - you (fem. sg.)	Turoyo	hat	du (you)
/reconstructions/1510	PS	*ˀantī̆ - you (fem. sg.)	Arabic	ˀanti	thou (fem.)
/reconstructions/1510	PS	*ˀantī̆ - you (fem. sg.)	Tigrinya	ˀanti	you (fem. sg.)
/reconstructions/1510	PS	*ˀantī̆ - you (fem. sg.)	Amharic	anči	you (f. sg.)
/reconstructions/1510	PS	*ˀantī̆ - you (fem. sg.)	Argobba	anč	you (fem. sg.)
/reconstructions/1510	PS	*ˀantī̆ - you (fem. sg.)	Zway	ači	you (fem. sg.)
/reconstructions/1510	PS	*ˀantī̆ - you (fem. sg.)	Gafat	anči	you (fem. sg.)
/reconstructions/1510	PS	*ˀantī̆ - you (fem. sg.)	Mehri	hēt	thou
/reconstructions/1510	PS	*ˀantī̆ - you (fem. sg.)	Jibbali	hit	you (fem. sg.)
/reconstructions/1510	PS	*ˀantī̆ - you (fem. sg.)	Soqotri	i, íhin	you (f.)
/reconstructions/1533	PS	*ˀantina - you (fem. pl.)	Akkadian	attina	you (fem. pl.)
/reconstructions/1533	PS	*ˀantina - you (fem. pl.)	Hebrew	ˀattēn/ˀattēnā	you (fem. pl.)
/reconstructions/1533	PS	*ˀantina - you (fem. pl.)	Arabic	ˀantunna	you (pl. fem.)
/reconstructions/1533	PS	*ˀantina - you (fem. pl.)	Geez	ˀantən	you (pl. fem.)
/reconstructions/1533	PS	*ˀantina - you (fem. pl.)	Tigrinya	ˀantən	you (fem. pl.)
/reconstructions/1533	PS	*ˀantina - you (fem. pl.)	Mehri	ˀətēn	you (f. pl.)
/reconstructions/1533	PS	*ˀantina - you (fem. pl.)	Jibbali	tɛn	you (f. pl.)
/reconstructions/1533	PS	*ˀantina - you (fem. pl.)	Harsusi	ˀətēn	you (f. pl.)
/reconstructions/1513	PS	*ˀantumū̆ - you (masc. pl.)	Akkadian	attunu	you (masc. pl.)
/reconstructions/1513	PS	*ˀantumū̆ - you (masc. pl.)	Ebla	an-da-nu	you (masc. pl.)
/reconstructions/1513	PS	*ˀantumū̆ - you (masc. pl.)	Hebrew	ˀattäm	you (masc. pl.)
/reconstructions/1513	PS	*ˀantumū̆ - you (masc. pl.)	Arabic	ˀantum	you (pl. masc.)
/reconstructions/1513	PS	*ˀantumū̆ - you (masc. pl.)	Geez	ˀantəmu	you (pl. masc.)
/reconstructions/1513	PS	*ˀantumū̆ - you (masc. pl.)	Tigrinya	ˀantum	you (masc. pl.)
/reconstructions/1513	PS	*ˀantumū̆ - you (masc. pl.)	Amharic	antu	you
/reconstructions/1513	PS	*ˀantumū̆ - you (masc. pl.)	Selti	atum	you (pl.)
/reconstructions/1513	PS	*ˀantumū̆ - you (masc. pl.)	Mehri	ˀətēm	you (m. pl.)
/reconstructions/1513	PS	*ˀantumū̆ - you (masc. pl.)	Jibbali	tum	you (m. pl.)
/reconstructions/1513	PS	*ˀantumū̆ - you (masc. pl.)	Harsusi	ˀətōm	you (m. pl.)
/reconstructions/216	PS	*ˀVnVy- - vessel, receptacle	PArm	*maˀn-	vessel
/reconstructions/216	PS	*ˀVnVy- - vessel, receptacle	Akkadian	nuwātu	bewegliche Habe (moveable property)
/reconstructions/216	PS	*ˀVnVy- - vessel, receptacle	Akkadian	unūtu	vessel; tools, equipment
/reconstructions/216	PS	*ˀVnVy- - vessel, receptacle	Hebrew	ˀŏnī	ships, fleet
/reconstructions/216	PS	*ˀVnVy- - vessel, receptacle	Arabic	ˀināˀ-	vessel
/reconstructions/216	PS	*ˀVnVy- - vessel, receptacle	Arabic	mīnāˀ-	port
/reconstructions/216	PS	*ˀVnVy- - vessel, receptacle	Geez	nəwāy	vessel, utensil, instrument
/reconstructions/497	PS	*ˀa(n)yaṣ-, *ˀanṣaw/y- - weasel, mouse	Akkadian	ayāṣu	weasel
/reconstructions/497	PS	*ˀa(n)yaṣ-, *ˀanṣaw/y- - weasel, mouse	Geez	ˀanṣawā, ˀanṣewā, ˀanṣowā	mouse, weasel
/reconstructions/497	PS	*ˀa(n)yaṣ-, *ˀanṣaw/y- - weasel, mouse	Tigre	ˁanṣay, ˀanṣay	mouse
/reconstructions/497	PS	*ˀa(n)yaṣ-, *ˀanṣaw/y- - weasel, mouse	Tigrinya	ˀanč̣ǝwa	mouse, rat
/reconstructions/497	PS	*ˀa(n)yaṣ-, *ˀanṣaw/y- - weasel, mouse	Amharic	ay(ǝ)ṭ	mouse
/reconstructions/367	PS	*ˀa(n)z/ḏar- - kind of wild cat	Akkadian	azaru	lynx
/reconstructions/367	PS	*ˀa(n)z/ḏar- - kind of wild cat	Arabic	ˀazram-	chat
/reconstructions/367	PS	*ˀa(n)z/ḏar- - kind of wild cat	Geez	ˀanzar	wild cat
/reconstructions/368	PS	*ˀapˁaw- - kind of snake (viper?)	Ebla	ì-pá-ù-um	= Sum. AMA.MUŠ
/reconstructions/368	PS	*ˀapˁaw- - kind of snake (viper?)	Ugaritic	ˀapˁ	viper
/reconstructions/368	PS	*ˀapˁaw- - kind of snake (viper?)	Hebrew	ˀäpˁǟ	a snake
/reconstructions/368	PS	*ˀapˁaw- - kind of snake (viper?)	Arabic	ˀafˁan-	vipère (viper)
/reconstructions/368	PS	*ˀapˁaw- - kind of snake (viper?)	Geez	ˀafˁot	adder, viper
/reconstructions/368	PS	*ˀapˁaw- - kind of snake (viper?)	Tigre	ˀafˁot	viper
/reconstructions/368	PS	*ˀapˁaw- - kind of snake (viper?)	Tigrinya	ˀafˁut, ˀafˁot	kind of very short, blackish and extremely venomous viper, adder
/reconstructions/368	PS	*ˀapˁaw- - kind of snake (viper?)	Amharic	ǝfuññǝt	viper
/reconstructions/368	PS	*ˀapˁaw- - kind of snake (viper?)	Amharic	ǝmfut	a short-tailed, blunt-nosed viper
/reconstructions/368	PS	*ˀapˁaw- - kind of snake (viper?)	Amharic	fuññǝt (fǝññǝt)	viper
/reconstructions/368	PS	*ˀapˁaw- - kind of snake (viper?)	Harari	ḥiffiñ	viper
/reconstructions/1069	PS	*ˀpy - to bake	Akkadian	epû	to bake
/reconstructions/1069	PS	*ˀpy - to bake	Ebla	a-pá-um	Sum. NÌ.DU₈.DU₈
/reconstructions/1069	PS	*ˀpy - to bake	Ugaritic	ˀapy	to bake
/reconstructions/1069	PS	*ˀpy - to bake	Hebrew	ˀāpā	to bake
/reconstructions/1069	PS	*ˀpy - to bake	Syriac	ˀfy	to bake
/reconstructions/1069	PS	*ˀpy - to bake	Arabic	mīfaⁿ	baking tray
/reconstructions/1069	PS	*ˀpy - to bake	Sabaic	ˀfy	sort of foodstuff
/reconstructions/1069	PS	*ˀpy - to bake	Geez	ˀəfuy	baked
/reconstructions/1069	PS	*ˀpy - to bake	Soqotri	moˀfe	oven
/reconstructions/554	PS	*ˀr - light	Akkadian	urru	morning
/reconstructions/554	PS	*ˀr - light	Ebla	ù-ru₁₂ /ˀurru/	light
/reconstructions/554	PS	*ˀr - light	Ugaritic	ˀur	warmth, heat
/reconstructions/554	PS	*ˀr - light	Ugaritic	ˀar, ˀir	light
/reconstructions/554	PS	*ˀr - light	Hebrew	ˀōr	light
/reconstructions/554	PS	*ˀr - light	Arabic	ˀirrat-	heat, flame
/reconstructions/554	PS	*ˀr - light	Arabic	ˀuwār-	heat, flame
/reconstructions/554	PS	*ˀr - light	Geez	ˀer	sun, light
/reconstructions/554	PS	*ˀr - light	Tigre	ˀarwa	flame
/reconstructions/554	PS	*ˀr - light	Tigre	ˀarwä	to flame, to blaze
/reconstructions/554	PS	*ˀr - light	Soqotri	ɛ́rir	to light, kindle, illuminate
/reconstructions/389	PS	*ˀir(r)-at- - chest, breast	Akkadian	irtu	chest, breast
/reconstructions/389	PS	*ˀir(r)-at- - chest, breast	Ugaritic	ˀirt	breast
/reconstructions/389	PS	*ˀir(r)-at- - chest, breast	Tigre	ˀarra, pl. ˀarratat (poet. ˀaratat)	milt, by-stomach (of cattle)
/reconstructions/369	PS	*ˀa/irbay- - locust	Akkadian	erbû	locust
/reconstructions/369	PS	*ˀa/irbay- - locust	Ebla	ir-bí-núm	= Sum. NAM.KUR
/reconstructions/369	PS	*ˀa/irbay- - locust	Ugaritic	ˀirby	locust
/reconstructions/369	PS	*ˀa/irbay- - locust	Hebrew	ˀarbǟ	migratory locust
/reconstructions/369	PS	*ˀa/irbay- - locust	Old Aramaic	ˀrbh	locust
/reconstructions/369	PS	*ˀa/irbay- - locust	Syriac	ˀarbitā	crab
/reconstructions/369	PS	*ˀa/irbay- - locust	Arabic	ˀirbiyān-	locusta marina
/reconstructions/369	PS	*ˀa/irbay- - locust	Sabaic	ˀrby	locusts
/reconstructions/369	PS	*ˀa/irbay- - locust	Amharic	arabo	tick afflicting cattle, small wood-eating worm, chicken louse
/reconstructions/369	PS	*ˀa/irbay- - locust	Chaha	wäräba	kind of cockroach
/reconstructions/369	PS	*ˀa/irbay- - locust	Ezha	wäräba	kind of cockroach
/reconstructions/369	PS	*ˀa/irbay- - locust	Ennemor	wäräḇa	kind of cockroach
/reconstructions/369	PS	*ˀa/irbay- - locust	Gyeto	wäräḇa	kind of cockroach
/reconstructions/369	PS	*ˀa/irbay- - locust	Muher	wäräba	kind of cockroach
/reconstructions/369	PS	*ˀa/irbay- - locust	Mehri	ḥarbyēt	locusts, cicads (coll.)
/reconstructions/369	PS	*ˀa/irbay- - locust	Jibbali	ˀírbɔ́t	locust; cicada (s. and coll.)
/reconstructions/369	PS	*ˀa/irbay- - locust	Harsusi	harbēt (pl. hárbi, rebáyten)	cicada, locust
/reconstructions/369	PS	*ˀa/irbay- - locust	Soqotri	erbhíyoʰ	locusts
/reconstructions/854	PS	*ˀarbaˁ- - four	Akkadian	erbe	four
/reconstructions/854	PS	*ˀarbaˁ- - four	Ugaritic	ˀarbˁ	four
/reconstructions/854	PS	*ˀarbaˁ- - four	Phoenician	ˀrbˁ	four
/reconstructions/854	PS	*ˀarbaˁ- - four	Hebrew	ˀarbaˁ	four
/reconstructions/854	PS	*ˀarbaˁ- - four	Jewish Babylonian Aramaic	ˀarbaˁ	four
/reconstructions/854	PS	*ˀarbaˁ- - four	Syriac	ˀarbaˁ	four
/reconstructions/854	PS	*ˀarbaˁ- - four	Mandaic	arba	four
/reconstructions/854	PS	*ˀarbaˁ- - four	Turoyo	arbaḥ	vier (four)
/reconstructions/854	PS	*ˀarbaˁ- - four	Arabic	ˀarbaˁ-	four
/reconstructions/854	PS	*ˀarbaˁ- - four	Sabaic	ˀrbˁ	four
/reconstructions/854	PS	*ˀarbaˁ- - four	Geez	ˀarbāˁ	four
/reconstructions/854	PS	*ˀarbaˁ- - four	Tigre	ˀarbaˁ	four
/reconstructions/854	PS	*ˀarbaˁ- - four	Tigrinya	ˀarbaˁtä	four
/reconstructions/854	PS	*ˀarbaˁ- - four	Amharic	aratt	four
/reconstructions/854	PS	*ˀarbaˁ- - four	Argobba	arbit	four
/reconstructions/854	PS	*ˀarbaˁ- - four	Argobba	arbit, ḥarˁətt	four
/reconstructions/854	PS	*ˀarbaˁ- - four	Harari	ḥarat	four
/reconstructions/854	PS	*ˀarbaˁ- - four	Selti	arat	four
/reconstructions/854	PS	*ˀarbaˁ- - four	Wolane	arat	four
/reconstructions/854	PS	*ˀarbaˁ- - four	Zway	arət	four
/reconstructions/854	PS	*ˀarbaˁ- - four	Gafat	arbattä	four
/reconstructions/854	PS	*ˀarbaˁ- - four	Chaha	arbät	four
/reconstructions/854	PS	*ˀarbaˁ- - four	Ezha	arbät	four
/reconstructions/854	PS	*ˀarbaˁ- - four	Endegen	arwəˀat	four
/reconstructions/854	PS	*ˀarbaˁ- - four	Ennemor	arḇˀat	four
/reconstructions/854	PS	*ˀarbaˁ- - four	Gyeto	arḇˀät	four
/reconstructions/854	PS	*ˀarbaˁ- - four	Muher	arbät	four
/reconstructions/854	PS	*ˀarbaˁ- - four	Masqan	arbät	four
/reconstructions/854	PS	*ˀarbaˁ- - four	Gogot	arbät	four
/reconstructions/854	PS	*ˀarbaˁ- - four	Soddo	arätt	four
/reconstructions/854	PS	*ˀarbaˁ- - four	Soqotri	erbóˁoʰ	four
/reconstructions/854	PS	*ˀarbaˁ- - four	Soqotri	arbaˁín	forty
/reconstructions/324	PS	*ˀurḫ- - road	Akkadian	urḫu	road
/reconstructions/324	PS	*ˀurḫ- - road	Hebrew	ˀōraḥ	way, path
/reconstructions/324	PS	*ˀurḫ- - road	Samalian	ˀrḥ	road
/reconstructions/324	PS	*ˀurḫ- - road	Old Aramaic	ˀrḥ	road, way
/reconstructions/324	PS	*ˀurḫ- - road	Biblical Aramaic	ˀŏraḥ	way, road
/reconstructions/324	PS	*ˀurḫ- - road	Jewish Palestinian Aramaic	ˀorḥā	way, path, road
/reconstructions/324	PS	*ˀurḫ- - road	Syriac	ˀurḥā	road
/reconstructions/324	PS	*ˀurḫ- - road	Qaraqosh	ˀurxa	way, road
/reconstructions/324	PS	*ˀurḫ- - road	Sabaic	ˀrḫ	affair, matter, undertaking
/reconstructions/324	PS	*ˀurḫ- - road	Minaean	ˀrḫ	affaire, chose (affair, thing)
/reconstructions/324	PS	*ˀurḫ- - road	Qatabanian	ˀrḫ	orders, instructions; affair, matter
/reconstructions/324	PS	*ˀurḫ- - road	Soqotri	éraḥ	1. to come, to reach; 2. to be able
/reconstructions/370	PS	*ˀarḫ- - cow, heifer	Akkadian	arḫu	cow
/reconstructions/370	PS	*ˀarḫ- - cow, heifer	Ugaritic	ˀarḫ	cow, heifer
/reconstructions/370	PS	*ˀarḫ- - cow, heifer	Ammonite	ˀrḥ	young cow
/reconstructions/370	PS	*ˀarḫ- - cow, heifer	Official Aramaic	ˀrḫ	cow
/reconstructions/370	PS	*ˀarḫ- - cow, heifer	Arabic	ˀirḫ-	jeune taureau (young bull)
/reconstructions/370	PS	*ˀarḫ- - cow, heifer	Arabic	ˀirāḫ-	antilope
/reconstructions/370	PS	*ˀarḫ- - cow, heifer	Arabic	ˀirḫat-	génisse (heifer)
/reconstructions/370	PS	*ˀarḫ- - cow, heifer	Tigrinya	ˀarḥa	bull, ram
/reconstructions/370	PS	*ˀarḫ- - cow, heifer	Tigrinya	ˀarḥi	heifer, goat, cow, sheep or hen which has not yet produced offspring
/reconstructions/370	PS	*ˀarḫ- - cow, heifer	Soqotri	áˀarḥ	grown-up heifer
/reconstructions/125	PS	*ˀrk - to be long	Akkadian	arku	long, tall
/reconstructions/125	PS	*ˀrk - to be long	Ugaritic	ˀrk	long
/reconstructions/125	PS	*ˀrk - to be long	Hebrew	ˀārōk	long, extending; long-lasting
/reconstructions/125	PS	*ˀrk - to be long	Jewish Babylonian Aramaic	ˀarīḵ	tall, long
/reconstructions/125	PS	*ˀrk - to be long	Syriac	ˀarrīk	long
/reconstructions/125	PS	*ˀrk - to be long	Mandaic	arika	long
/reconstructions/125	PS	*ˀrk - to be long	Turoyo	yarixo	lang (long)
